id;nomenclaturalCode;eventDate;language;type;verbatimSRS;catalogNumber;continent;identifiedBy;coordinateUncertaintyInMeters;recordedBy;datasetID;rightsHolder;eventID;decimalLongitude;institutionCode;datasetName;verbatimCoordinates;modified;samplingProtocol;scientificName;ownerInstitutionCode;verbatimCoordinateSystem;countryCode;geodeticDatum;individualCount;basisOfRecord;taxonRank;lifeStage;decimalLatitude;scientificNameAuthorship;rights
INBO:NBN:BFN0017900000T02;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T02;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult Male: 3; Adult Female: 0; Adult: 3";50.96088;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T03;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T03;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;16;HumanObservation;species;"Adult: 8; Adult Male: 1; Adult Female: 7";50.96088;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T04;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T04;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";50.96088;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T05;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T05;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Tachys parvulus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 0";50.96088;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T06;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T06;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KE199;5.77246;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248482.57, 191134.53;9/08/1999;pitfall trap;Amara fulva;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.02202;(O.F. M??ller, 1776);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T07;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T07;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KE199;5.77246;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248482.57, 191134.53;9/08/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";51.02202;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T08;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T08;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KE199;5.77246;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248482.57, 191134.53;9/08/1999;pitfall trap;Lionychus quadrillum;INBO;Lambert 72;BE;WGS84;3;HumanObservation;species;"Adult: 3; Adult Male: 0; Adult Female: 0";51.02202;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T09;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T09;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KE199;5.77246;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248482.57, 191134.53;9/08/1999;pitfall trap;Loricera pilicornis;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.02202;(Fabricius, 1775);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0A;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0A;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Agonum moestum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 0; Adult Female: 3";50.95629;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0B;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0B;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;32;HumanObservation;species;"Adult: 16; Adult Male: 10; Adult Female: 6";50.95629;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0C;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0C;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Amara similata;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Gyllenhal, 1810);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0D;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0D;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Anisodactylus binotatus;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 1; Adult Female: 2";50.95629;(Fabricius, 1787);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0E;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0E;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Bembidion lampros;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0F;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0F;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;34;HumanObservation;species;"Adult Female: 9; Adult: 17; Adult Male: 8";50.95629;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0G;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0G;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult Female: 0; Adult: 1; Adult Male: 1";50.95629;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0H;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0H;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0I;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0I;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;14;HumanObservation;species;"Adult: 7; Adult Male: 2; Adult Female: 5";50.95629;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0J;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0J;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Clivina collaris;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 0";50.95629;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0K;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0K;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0L;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T0L;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;1/06/1999;pitfall trap;Pterostichus cupreus;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 3; Adult Female: 1";50.95629;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0M;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0M;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";50.96088;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0N;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0N;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;20;HumanObservation;species;"Adult: 10; Adult Male: 3; Adult Female: 7";50.96088;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0O;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0O;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;16;HumanObservation;species;"Adult: 8; Adult Male: 6; Adult Female: 2";50.96088;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0P;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0P;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;36;HumanObservation;species;"Adult: 18; Adult Male: 15; Adult Female: 3";50.96088;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0Q;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0Q;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;38;HumanObservation;species;"Adult: 19; Adult Male: 8; Adult Female: 11";50.96088;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0R;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0R;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.96088;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0S;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0S;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion semipunctatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.96088;(Donovan, 1806);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0T;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0T;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;16;HumanObservation;species;"Adult: 8; Adult Male: 5; Adult Female: 3";50.96088;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0U;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0U;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;48;HumanObservation;species;"Adult: 24; Adult Male: 10; Adult Female: 14";50.96088;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0V;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T0V;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;9/07/1998;pitfall trap;Tachys parvulus;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";50.96088;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0W;ICZN;2/07/1998;nl;Event;BD72;BFN0017900000T0W;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KE298;5.77246;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248482.57, 191134.53;2/07/1998;pitfall trap;Tachys parvulus;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";51.02202;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0X;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T0X;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/08/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0Y;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T0Y;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/08/1999;pitfall trap;Bembidion lampros;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T0Z;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T0Z;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/08/1999;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult Male: 1; Adult Female: 3; Adult: 4";50.95629;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T10;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T10;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/08/1999;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;16;HumanObservation;species;"Adult: 8; Adult Male: 5; Adult Female: 3";50.95629;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T11;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T11;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/08/1999;pitfall trap;Pterostichus cupreus;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.95629;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T12;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000T12;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/08/1999;pitfall trap;Pterostichus melanarius;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Illiger, 1798);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T13;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T13;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2599;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;1/06/1999;pitfall trap;Bembidion lampros;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.96088;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T14;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T14;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2599;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;1/06/1999;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;26;HumanObservation;species;"Adult: 13; Adult Male: 10; Adult Female: 3";50.96088;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T15;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T15;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2599;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;1/06/1999;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.96088;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T16;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T16;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2599;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;1/06/1999;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";50.96088;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T17;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000T17;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2599;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;1/06/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.96088;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T18;ICZN;25/06/1998;nl;Event;BD72;BFN0017900000T18;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KE298;5.77246;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248482.57, 191134.53;25/06/1998;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.02202;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T19;ICZN;25/06/1998;nl;Event;BD72;BFN0017900000T19;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KE298;5.77246;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248482.57, 191134.53;25/06/1998;pitfall trap;Lionychus quadrillum;INBO;Lambert 72;BE;WGS84;19;HumanObservation;species;"Adult: 19; Adult Male: 0; Adult Female: 0";51.02202;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1A;ICZN;25/06/1998;nl;Event;BD72;BFN0017900000T1A;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KE298;5.77246;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248482.57, 191134.53;25/06/1998;pitfall trap;Tachys parvulus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult Male: 0; Adult Female: 0; Adult: 2";51.02202;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1B;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000T1B;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;22/06/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;16;HumanObservation;species;"Adult: 8; Adult Male: 6; Adult Female: 2";50.95629;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1C;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000T1C;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;22/06/1999;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";50.95629;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1D;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000T1D;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;22/06/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
